id,survey_number,district,taluk,village,area_acres,land_type,land_use,current_owner_id,latitude,longitude,market_value,status,encumbrance,created_at
ace794b6-f6c2-4202-8085-01959d25baa2,HYD-057/P-ACE7,Hyderabad,Medchal,Hitech City,1.73,Industrial,Manufacturing,c1db0589-ab02-4dc4-8803-bb225d257db6,17.361259,78.416393,70415000.0,clear,None,2026-08-18T11:48:58.781719
3d1a5ecb-a478-45a3-9622-b328e9ff4e20,HYD-058/B-3D1A,Hyderabad,Rangareddy,Secunderabad,6.39,Industrial,Workshop,d0609965-6800-4b21-bc00-0cd9fc850bf3,17.428621,78.474852,158849000.0,clear,None,2026-08-18T11:48:58.781762
708c2a44-1dbf-4c99-97f3-137a12e5bc79,HYD-059/C-708C,Hyderabad,Rangareddy,Madhapur,5.22,Industrial,Workshop,5785d85b-36b1-434c-a776-8dbb362622b2,17.446618,78.532879,21387000.0,disputed,Court Order,2026-08-18T11:48:58.781805
e5c3ec9f-b77a-49bc-b47c-bc6bb87cb9f9,HYD-060/3-E5C3,Hyderabad,Shamshabad,Banjara Hills,5.64,Industrial,Workshop,34994167-b83b-429a-93b6-8bd2ac19c9d8,17.390317,78.448719,23345000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.781866
e2eb9059-2275-4469-aa8f-ccbe58b8a350,PNE-001/Q-E2EB,Pune,Pune City,Hinjewadi,0.32,Residential,Row House,5785d85b-36b1-434c-a776-8dbb362622b2,18.694729,73.761862,3247000.0,clear,None,2026-08-18T11:48:58.781910
6306e111-d2a9-4a0f-b531-08f6a446e387,PNE-002/B-6306,Pune,Haveli,Kothrud,0.74,Residential,Villa,c1db0589-ab02-4dc4-8803-bb225d257db6,18.449486,74.025514,6941000.0,clear,None,2026-08-18T11:48:58.781961
5463a35a-a7b7-4d98-a535-7ffb3004494b,PNE-003/1-5463,Pune,Shirur,Magarpatta,0.19,Residential,Villa,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.645717,73.971101,5068000.0,clear,None,2026-08-18T11:48:58.782014
03596f67-1e15-4cae-816b-f8c14307f1df,PNE-004/3-0359,Pune,Khed,Hadapsar,0.19,Residential,Apartment,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.581094,73.738012,7575000.0,disputed,Court Order,2026-08-18T11:48:58.782056
ec891e24-8238-4a24-b37e-80a9fcb9b026,PNE-005/3-EC89,Pune,Shirur,Aundh,0.46,Residential,Row House,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.420408,73.721632,6018000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.782115
11f4435c-566d-400f-a8c7-7e7d3e6df1a4,PNE-006/1-11F4,Pune,Mulshi,Kalyani Nagar,0.14,Residential,Housing,5785d85b-36b1-434c-a776-8dbb362622b2,18.543629,73.715357,3076000.0,clear,None,2026-08-18T11:48:58.782160
c9682393-21ba-4cd8-8edb-4e410e711637,PNE-007/1-C968,Pune,Khed,Balewadi,0.13,Residential,Apartment,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.370994,73.890702,4189000.0,clear,None,2026-08-18T11:48:58.782203
9ef328df-b895-43df-acd9-27dafb3784f1,PNE-008/B-9EF3,Pune,Pune City,Kalyani Nagar,0.62,Residential,Villa,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.530884,74.006425,9307000.0,clear,None,2026-08-18T11:48:58.782266
9d5fb41d-ae1b-480a-a3f9-30dac109f98d,PNE-009/C-9D5F,Pune,Pune City,Balewadi,0.41,Residential,Duplex,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.357318,73.790324,11393000.0,disputed,Court Order,2026-08-18T11:48:58.782311
4b13ccf1-b2bc-48e7-88b4-4acadd31118a,PNE-010/B-4B13,Pune,Mulshi,Balewadi,0.09,Residential,Housing,5785d85b-36b1-434c-a776-8dbb362622b2,18.458386,73.993255,2240000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.782360
325eb61d-3197-4d96-88b2-1271a0c682e8,PNE-011/3-325E,Pune,Shirur,Balewadi,0.24,Residential,Duplex,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.515844,73.743637,4469000.0,clear,None,2026-08-18T11:48:58.782404
ca4fb6db-bf65-48f9-9cf4-15f9e9a4cb0e,PNE-012/3-CA4F,Pune,Haveli,Kondhwa,0.46,Residential,Villa,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.634929,74.007557,9807000.0,clear,None,2026-08-18T11:48:58.782447
48e5bc29-2117-4158-88a7-eb8687e77597,PNE-013/A-48E5,Pune,Haveli,Magarpatta,0.43,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,18.615271,73.776859,12934000.0,clear,None,2026-08-18T11:48:58.782491
996b0ab4-94c4-47ab-980c-202c225c79f4,PNE-014/2-996B,Pune,Haveli,Wakad,0.51,Residential,Housing,65cf51ec-6a84-4797-b53f-9c4736c52f69,18.564568,73.717278,22738000.0,disputed,Court Order,2026-08-18T11:48:58.782543
63bf8a72-2e72-49ee-8c31-0619accba972,PNE-015/A-63BF,Pune,Mulshi,Magarpatta,0.17,Residential,Duplex,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.480719,73.768773,7447000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.782602
337f0492-145f-4ccb-853f-e8ffaf8ef3fc,PNE-016/3-337F,Pune,Haveli,Bavdhan,2.25,Commercial,Showroom,65cf51ec-6a84-4797-b53f-9c4736c52f69,18.489478,73.725495,99914000.0,clear,None,2026-08-18T11:48:58.782655
4d289314-dad5-4fb9-9037-eabe5ad64500,PNE-017/2-4D28,Pune,Shirur,Katraj,2.5,Commercial,Office,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.380345,73.736886,150906000.0,clear,None,2026-08-18T11:48:58.782706
a2d6c409-7439-461d-b0c3-3c2e8860fa71,PNE-018/P-A2D6,Pune,Shirur,Wakad,2.08,Commercial,Warehouse,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.599672,73.685378,148418000.0,clear,None,2026-08-18T11:48:58.782758
90a00db0-e94f-4b13-ae08-6861eff4e0fc,PNE-019/A-90A0,Pune,Khed,Kalyani Nagar,2.15,Commercial,Warehouse,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.387427,73.834086,18939000.0,disputed,Court Order,2026-08-18T11:48:58.782812
dd34dbd6-a023-48f5-b288-4aed346000a0,PNE-020/P-DD34,Pune,Haveli,Kalyani Nagar,0.46,Commercial,Warehouse,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.342139,73.862517,20442000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.782873
2610aa5f-b093-4543-a9b1-e14d6c2250cb,PNE-021/2-2610,Pune,Haveli,Kondhwa,1.2,Commercial,Retail Shop,5785d85b-36b1-434c-a776-8dbb362622b2,18.660915,73.936985,26820000.0,clear,None,2026-08-18T11:48:58.782918
9e2665ae-560b-4f9b-8ca2-007b31a5034a,PNE-022/C-9E26,Pune,Pune City,Katraj,0.33,Commercial,Office,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.390061,73.993944,17989000.0,clear,None,2026-08-18T11:48:58.782961
4044b859-9903-4702-b641-ab3d0dcdc212,PNE-023/3-4044,Pune,Pune City,Magarpatta,1.73,Commercial,Mall,5785d85b-36b1-434c-a776-8dbb362622b2,18.661612,73.717892,13850000.0,clear,None,2026-08-18T11:48:58.783023
2b49bfda-7ba2-4cfa-8a9b-db3d546595b6,PNE-024/1-2B49,Pune,Khed,Kothrud,1.85,Commercial,Showroom,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.627878,74.030593,131178000.0,disputed,Court Order,2026-08-18T11:48:58.783087
533b9b78-eb8b-4d0f-842c-97e5c4f2d8ad,PNE-025/B-533B,Pune,Haveli,Kondhwa,0.34,Commercial,Warehouse,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.41517,73.682116,11463000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.783137
55191cd6-94ac-4b5e-be14-fe03dcfd908c,PNE-026/2-5519,Pune,Mulshi,Hadapsar,1.87,Commercial,Retail Shop,c1db0589-ab02-4dc4-8803-bb225d257db6,18.530565,73.776502,112074000.0,clear,None,2026-08-18T11:48:58.783200
d8c68160-a855-405e-a88b-6bd4af1f4274,PNE-027/A-D8C6,Pune,Pune City,Wakad,0.27,Commercial,Mall,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.345154,73.783913,18649000.0,clear,None,2026-08-18T11:48:58.783251
328af94e-c6e2-40b5-b887-655b4b65f377,PNE-028/B-328A,Pune,Shirur,Kothrud,1.48,Commercial,Retail Shop,c1db0589-ab02-4dc4-8803-bb225d257db6,18.583758,73.978064,60863000.0,clear,None,2026-08-18T11:48:58.783293
67cd6fd2-8725-499b-8079-9e2199a2df72,PNE-029/A-67CD,Pune,Haveli,Kothrud,1.74,Commercial,Mall,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.445938,73.964125,26050000.0,disputed,Court Order,2026-08-18T11:48:58.783351
6e97e205-0367-4027-a395-1eb3d07cf707,PNE-030/P-6E97,Pune,Pune City,Wakad,2.33,Commercial,Showroom,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.418731,73.807732,167601000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.783395
f5436688-5e62-4421-aad4-8e4f51ac1b5a,PNE-031/P-F543,Pune,Haveli,Katraj,10.51,Agricultural,Horticulture,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.677259,73.987201,36057000.0,clear,None,2026-08-18T11:48:58.783437
6e971bae-aafa-4431-b2a1-c7a62268efe2,PNE-032/3-6E97,Pune,Haveli,Hinjewadi,13.03,Agricultural,Orchard,5785d85b-36b1-434c-a776-8dbb362622b2,18.570617,73.951174,125738000.0,clear,None,2026-08-18T11:48:58.783489
9d689933-050b-4e9a-a818-93cc07452a2c,PNE-033/2-9D68,Pune,Mulshi,Aundh,11.98,Agricultural,Farming,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.66032,73.783442,20555000.0,clear,None,2026-08-18T11:48:58.783533
f229973e-8ece-45ec-a566-7f2f9c357fdd,PNE-034/P-F229,Pune,Haveli,Magarpatta,2.28,Agricultural,Horticulture,c1db0589-ab02-4dc4-8803-bb225d257db6,18.460859,73.810086,7887000.0,disputed,Court Order,2026-08-18T11:48:58.783593
9d5e233d-08d5-48ec-bc96-6033f4c4a8c6,PNE-035/A-9D5E,Pune,Haveli,Katraj,14.24,Agricultural,Horticulture,5785d85b-36b1-434c-a776-8dbb362622b2,18.393401,73.713883,129692000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.783650
25e26489-a575-449a-a150-867293c4b057,PNE-036/2-25E2,Pune,Shirur,Baner,8.19,Agricultural,Plantation,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.368276,73.828729,9866000.0,clear,None,2026-08-18T11:48:58.783700
96c9077c-a573-4b60-b328-004a9bcbd38f,PNE-037/3-96C9,Pune,Mulshi,Wakad,11.47,Agricultural,Horticulture,5785d85b-36b1-434c-a776-8dbb362622b2,18.421352,73.843026,30157000.0,clear,None,2026-08-18T11:48:58.783756
1327dcc4-e805-4403-a3d4-8c4414dbc3c8,PNE-038/P-1327,Pune,Pune City,Hinjewadi,11.6,Agricultural,Orchard,c1db0589-ab02-4dc4-8803-bb225d257db6,18.698138,73.947973,116220000.0,clear,None,2026-08-18T11:48:58.783803
e82115fa-8489-42d1-8f78-12921afbf632,PNE-039/3-E821,Pune,Pune City,Viman Nagar,9.85,Agricultural,Farming,c1db0589-ab02-4dc4-8803-bb225d257db6,18.602979,74.032852,39185000.0,disputed,Court Order,2026-08-18T11:48:58.783849
d34e12e2-5eac-4d45-9be8-2aceaa1dbb6f,PNE-040/A-D34E,Pune,Khed,Kalyani Nagar,6.8,Agricultural,Grazing,c1db0589-ab02-4dc4-8803-bb225d257db6,18.667162,73.896922,51218000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.783892
5c0dd6be-6465-4b93-8499-08675414f351,PNE-041/C-5C0D,Pune,Mulshi,Kondhwa,4.9,Agricultural,Orchard,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.377439,74.002754,41453000.0,clear,None,2026-08-18T11:48:58.783940
02f52451-b2c4-48f4-bf76-b01829a657f5,PNE-042/Q-02F5,Pune,Haveli,Kondhwa,7.79,Agricultural,Plantation,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.690977,73.81147,69248000.0,clear,None,2026-08-18T11:48:58.783984
a6c1b4bf-d849-42c6-962f-47f8901146b8,PNE-043/Q-A6C1,Pune,Mulshi,Katraj,14.46,Agricultural,Plantation,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.439377,73.994731,65263000.0,clear,None,2026-08-18T11:48:58.784030
3c67a007-5c7b-4222-bc1e-12ba1c6642a0,PNE-044/A-3C67,Pune,Haveli,Wakad,4.82,Agricultural,Horticulture,c1db0589-ab02-4dc4-8803-bb225d257db6,18.43887,73.78019,34163000.0,disputed,Court Order,2026-08-18T11:48:58.784092
bc197839-8076-4672-a909-04d76f999010,PNE-045/2-BC19,Pune,Shirur,Balewadi,2.67,Agricultural,Farming,c1db0589-ab02-4dc4-8803-bb225d257db6,18.553479,73.814336,2658000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.784138
7cc2dbde-d100-4fd7-a0c7-63f8b356a881,PNE-046/2-7CC2,Pune,Pune City,Hinjewadi,3.1,Industrial,Manufacturing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.678329,73.93425,49782000.0,clear,None,2026-08-18T11:48:58.784191
6465c395-0b56-4ebd-9446-a77a919f266a,PNE-047/2-6465,Pune,Khed,Bavdhan,6.38,Industrial,Factory,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.400959,73.773421,110914000.0,clear,None,2026-08-18T11:48:58.784247
e155745b-7c72-4b6a-bd64-bc99e5f77820,PNE-048/2-E155,Pune,Pune City,Baner,6.08,Industrial,Manufacturing,c1db0589-ab02-4dc4-8803-bb225d257db6,18.424804,73.957583,141592000.0,clear,None,2026-08-18T11:48:58.784292
51425fc8-68b4-4205-9b67-b859d0929fa5,PNE-049/C-5142,Pune,Pune City,Magarpatta,6.44,Industrial,Factory,d0609965-6800-4b21-bc00-0cd9fc850bf3,18.451304,73.691463,117611000.0,disputed,Court Order,2026-08-18T11:48:58.784354
08df6dc7-0023-4c5c-8b16-d088fd94a13c,PNE-050/2-08DF,Pune,Pune City,Bavdhan,1.11,Industrial,IT Park,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.524684,73.859611,22243000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.784402
7001d8a0-f4fc-4482-9306-2403dc4f17c6,PNE-051/B-7001,Pune,Shirur,Hadapsar,1.21,Industrial,Manufacturing,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.481071,73.743955,6047000.0,clear,None,2026-08-18T11:48:58.784450
96e1a405-0811-4ce0-861f-b9b03b0de925,PNE-052/3-96E1,Pune,Mulshi,Hinjewadi,1.79,Industrial,Factory,5785d85b-36b1-434c-a776-8dbb362622b2,18.469565,73.880309,64329000.0,clear,None,2026-08-18T11:48:58.784505
80ae1331-c487-4a89-822f-a68785796ed5,PNE-053/2-80AE,Pune,Haveli,Kondhwa,3.41,Industrial,Factory,c1db0589-ab02-4dc4-8803-bb225d257db6,18.572672,73.885463,96920000.0,clear,None,2026-08-18T11:48:58.784550
052b0d46-843d-4f92-9f95-658b632ce58a,PNE-054/C-052B,Pune,Khed,Kondhwa,6.9,Industrial,Logistics,c1db0589-ab02-4dc4-8803-bb225d257db6,18.45785,74.01745,173981000.0,disputed,Court Order,2026-08-18T11:48:58.784596
42cbed35-c5b3-4578-9f76-50757c4e2b7f,PNE-055/C-42CB,Pune,Khed,Kondhwa,7.99,Industrial,Logistics,9861f3e6-41e2-4823-8edd-53508d2dc7e7,18.585368,73.991716,266011000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.784665
0be1de48-f102-4eb6-bfe5-7bd4f3564fa1,PNE-056/2-0BE1,Pune,Khed,Kothrud,2.56,Industrial,Logistics,5785d85b-36b1-434c-a776-8dbb362622b2,18.615475,73.768803,72614000.0,clear,None,2026-08-18T11:48:58.784712
8f5e4373-2b44-44a9-b612-9905b430b915,PNE-057/C-8F5E,Pune,Pune City,Baner,2.3,Industrial,Logistics,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.529197,73.743127,81327000.0,clear,None,2026-08-18T11:48:58.784768
37b54f15-7ec3-4d57-bb27-2ec65f355af4,PNE-058/A-37B5,Pune,Khed,Hadapsar,6.69,Industrial,IT Park,65cf51ec-6a84-4797-b53f-9c4736c52f69,18.374832,73.748751,138754000.0,clear,None,2026-08-18T11:48:58.784814
f1f8a4ba-2a76-4248-973b-8d78da7a5b83,PNE-059/1-F1F8,Pune,Mulshi,Kothrud,7.95,Industrial,Manufacturing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.494519,74.015967,50756000.0,disputed,Court Order,2026-08-18T11:48:58.784875
d8811b60-d31b-4782-a009-070b6d31e537,PNE-060/3-D881,Pune,Haveli,Kothrud,1.6,Industrial,Manufacturing,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.547616,73.915467,56831000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.784937
d4890b12-51a4-42bc-a0cb-81a83faa2d16,KOL-001/3-D489,Kolkata,Salt Lake,New Town,0.34,Residential,Villa,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.71408,88.225012,10509000.0,clear,None,2026-08-18T11:48:58.785004
9178f250-3262-4f9b-b2de-c7b2a898ce25,KOL-002/2-9178,Kolkata,Kolkata North,Howrah,0.46,Residential,Duplex,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.426334,88.331423,3789000.0,clear,None,2026-08-18T11:48:58.785066
acc1639f-424a-45da-bdde-c899faa2f89c,KOL-003/B-ACC1,Kolkata,Barasat,Alipore,0.46,Residential,Housing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,22.639466,88.421727,15358000.0,clear,None,2026-08-18T11:48:58.785111
1be879be-11c6-44c4-ba1e-44ab1f7610c8,KOL-004/Q-1BE8,Kolkata,Salt Lake,Behala,0.28,Residential,Villa,34994167-b83b-429a-93b6-8bd2ac19c9d8,22.640523,88.501474,1680000.0,disputed,Court Order,2026-08-18T11:48:58.785157
6aac0b23-7218-42b1-b909-1aa403196d35,KOL-005/3-6AAC,Kolkata,Kolkata South,Salt Lake,0.72,Residential,Row House,c1db0589-ab02-4dc4-8803-bb225d257db6,22.448919,88.403886,8629000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.785216
df5dbace-df2a-4a62-a1ba-b8079ea95631,KOL-006/2-DF5D,Kolkata,Salt Lake,Shibpur,0.23,Residential,Villa,9861f3e6-41e2-4823-8edd-53508d2dc7e7,22.449769,88.381131,5653000.0,clear,None,2026-08-18T11:48:58.785278
8c10267d-ee3a-412e-9483-870c8f11f268,KOL-007/1-8C10,Kolkata,Kolkata North,Howrah,0.39,Residential,Housing,5785d85b-36b1-434c-a776-8dbb362622b2,22.626417,88.404343,2306000.0,clear,None,2026-08-18T11:48:58.785343
12efb5da-e34d-40d5-867a-46404dd9f949,KOL-008/B-12EF,Kolkata,Barasat,Barasat,0.45,Residential,Row House,d0609965-6800-4b21-bc00-0cd9fc850bf3,22.553018,88.436978,5927000.0,clear,None,2026-08-18T11:48:58.785389
c7595bb6-ee5d-4dae-a81f-c75db1955039,KOL-009/A-C759,Kolkata,Barasat,Rajarhat,0.3,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,22.651526,88.458543,10524000.0,disputed,Court Order,2026-08-18T11:48:58.785451
3caef253-c8ef-40b1-acec-899508997220,KOL-010/B-3CAE,Kolkata,Salt Lake,Jadavpur,0.15,Residential,Villa,d0609965-6800-4b21-bc00-0cd9fc850bf3,22.539301,88.488352,2712000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.785504
0839d73a-e4fd-47c8-8472-ffb8aa6e762d,KOL-011/2-0839,Kolkata,Kolkata North,Shibpur,0.72,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,22.503675,88.416519,23611000.0,clear,None,2026-08-18T11:48:58.785569
429f3a2b-4416-4b09-a728-30d016d94d63,KOL-012/A-429F,Kolkata,Barasat,Alipore,0.66,Residential,Villa,65cf51ec-6a84-4797-b53f-9c4736c52f69,22.426862,88.298529,17853000.0,clear,None,2026-08-18T11:48:58.785627
c6f463e3-1d0f-4dd3-8de6-fca4ef95c430,KOL-013/1-C6F4,Kolkata,Barasat,Alipore,0.75,Residential,Villa,34994167-b83b-429a-93b6-8bd2ac19c9d8,22.512651,88.461913,26165000.0,clear,None,2026-08-18T11:48:58.785670
d8a4923f-75cf-44b1-8604-2fa0e0103058,KOL-014/2-D8A4,Kolkata,Howrah,Alipore,0.71,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,22.585073,88.50522,22984000.0,disputed,Court Order,2026-08-18T11:48:58.785727
f26d92a3-866a-4e3c-8436-c1492a70bd98,KOL-015/2-F26D,Kolkata,Kolkata North,Salt Lake,0.35,Residential,Housing,34994167-b83b-429a-93b6-8bd2ac19c9d8,22.556523,88.370206,10762000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.785773
153c4b1d-bd48-4d01-91f6-59e1bdf59bd1,KOL-016/P-153C,Kolkata,Kolkata South,Salt Lake,2.03,Commercial,Office,65cf51ec-6a84-4797-b53f-9c4736c52f69,22.522435,88.228453,76292000.0,clear,None,2026-08-18T11:48:58.785829
377da049-1ecc-4396-9365-525b7323fc63,KOL-017/A-377D,Kolkata,Salt Lake,Alipore,1.67,Commercial,Showroom,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.708602,88.385811,68686000.0,clear,None,2026-08-18T11:48:58.785873
83a049a5-b762-4bfb-9051-2d2eaf697ff1,KOL-018/C-83A0,Kolkata,Salt Lake,Alipore,2.21,Commercial,Warehouse,d0609965-6800-4b21-bc00-0cd9fc850bf3,22.631499,88.455694,42879000.0,clear,None,2026-08-18T11:48:58.785936
2cb02292-db95-4193-811d-70cd17cb6c82,KOL-019/B-2CB0,Kolkata,Barasat,Ballygunge,0.54,Commercial,Warehouse,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.656282,88.479806,26503000.0,disputed,Court Order,2026-08-18T11:48:58.785981
11afb975-c376-4589-9686-f0c1230def98,KOL-020/1-11AF,Kolkata,Barasat,Ballygunge,1.01,Commercial,Office,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,22.442041,88.362134,7627000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.786038
53973087-42a7-456a-bda5-e835b9ea142d,KOL-021/B-5397,Kolkata,Kolkata South,Park Street,1.69,Commercial,Office,c1db0589-ab02-4dc4-8803-bb225d257db6,22.569136,88.488523,43022000.0,clear,None,2026-08-18T11:48:58.786094
1637d26d-a4ca-4842-9751-bd9d9f132081,KOL-022/Q-1637,Kolkata,Kolkata North,Dum Dum,2.13,Commercial,Retail Shop,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.62006,88.477856,20948000.0,clear,None,2026-08-18T11:48:58.786139
8a106360-2ea2-4c1b-9d0f-d0d9e9c89042,KOL-023/B-8A10,Kolkata,Kolkata North,Shibpur,1.67,Commercial,Warehouse,c1db0589-ab02-4dc4-8803-bb225d257db6,22.686102,88.349,47804000.0,clear,None,2026-08-18T11:48:58.786191
22a653de-3331-44fa-a2d3-bedeac3db850,KOL-024/C-22A6,Kolkata,Howrah,Howrah,0.44,Commercial,Retail Shop,c1db0589-ab02-4dc4-8803-bb225d257db6,22.540651,88.381768,19678000.0,disputed,Court Order,2026-08-18T11:48:58.786244
53077957-d755-47b9-9ac2-abfacd63b91f,KOL-025/3-5307,Kolkata,Salt Lake,Park Street,2.32,Commercial,Office,9861f3e6-41e2-4823-8edd-53508d2dc7e7,22.568717,88.436117,126456000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.786286
b1dec737-4251-4c13-bb08-aaf90b478207,KOL-026/3-B1DE,Kolkata,Kolkata North,Shibpur,1.87,Commercial,Warehouse,65cf51ec-6a84-4797-b53f-9c4736c52f69,22.598143,88.426024,27221000.0,clear,None,2026-08-18T11:48:58.786337
a5e1bde0-400e-452b-80d3-93c8c88de6bb,KOL-027/3-A5E1,Kolkata,Salt Lake,Rajarhat,2.07,Commercial,Mall,65cf51ec-6a84-4797-b53f-9c4736c52f69,22.458689,88.30203,78392000.0,clear,None,2026-08-18T11:48:58.786394
128b1094-210c-4291-8aba-0359c008be3d,KOL-028/2-128B,Kolkata,Kolkata North,Barasat,1.6,Commercial,Mall,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.430498,88.492088,91153000.0,clear,None,2026-08-18T11:48:58.786437
d6b29b7f-8c35-4d9d-ae2a-5daf0429e0ac,KOL-029/Q-D6B2,Kolkata,Barasat,Park Street,1.56,Commercial,Showroom,c1db0589-ab02-4dc4-8803-bb225d257db6,22.517645,88.232958,80925000.0,disputed,Court Order,2026-08-18T11:48:58.786480
af3e36c5-7e4c-419e-979a-694c9ceead87,KOL-030/3-AF3E,Kolkata,Salt Lake,Tollygunge,0.96,Commercial,Retail Shop,c1db0589-ab02-4dc4-8803-bb225d257db6,22.558842,88.229764,37686000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.786534
61b40b2d-950b-4503-ae2e-f78d7cee81b1,KOL-031/C-61B4,Kolkata,Howrah,Salt Lake,7.99,Agricultural,Orchard,34994167-b83b-429a-93b6-8bd2ac19c9d8,22.453529,88.236516,27650000.0,clear,None,2026-08-18T11:48:58.786577
09c68169-ca8c-49eb-ba6c-0013f3a4eb66,KOL-032/B-09C6,Kolkata,Kolkata South,Dum Dum,6.41,Agricultural,Horticulture,65cf51ec-6a84-4797-b53f-9c4736c52f69,22.577707,88.500507,10948000.0,clear,None,2026-08-18T11:48:58.786627
6d505df1-39b2-4cd8-8a80-0cf614945733,KOL-033/1-6D50,Kolkata,Barasat,Behala,10.1,Agricultural,Grazing,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.530757,88.400449,79476000.0,clear,None,2026-08-18T11:48:58.786675
2c1d79b5-5a9d-4839-a178-68554d03154e,KOL-034/3-2C1D,Kolkata,Barasat,Dum Dum,10.93,Agricultural,Grazing,f90ab632-5c21-4adb-9e75-7a8af6a9068b,22.632513,88.336217,79545000.0,disputed,Court Order,2026-08-18T11:48:58.786730
bf6a6679-32a7-484c-94cf-ec1b4682755a,KOL-035/1-BF6A,Kolkata,Howrah,Shibpur,1.89,Agricultural,Farming,d0609965-6800-4b21-bc00-0cd9fc850bf3,22.429536,88.455821,9057000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.786787
a3fe5b5d-0524-41cb-a607-2282d29b778b,KOL-036/2-A3FE,Kolkata,Howrah,Jadavpur,13.88,Agricultural,Horticulture,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,22.479976,88.246565,26336000.0,clear,None,2026-08-18T11:48:58.786834
942c2cbf-3421-40fe-b8be-f564960d6d02,KOL-037/2-942C,Kolkata,Barasat,Shibpur,11.78,Agricultural,Farming,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,22.446991,88.281826,35926000.0,clear,None,2026-08-18T11:48:58.786878
2eb3392e-ebb5-43d1-9d00-5454d9165720,KOL-038/C-2EB3,Kolkata,Kolkata South,Salt Lake,9.08,Agricultural,Grazing,d0609965-6800-4b21-bc00-0cd9fc850bf3,22.68711,88.469865,78932000.0,clear,None,2026-08-18T11:48:58.786922
