id,survey_number,district,taluk,village,area_acres,land_type,land_use,current_owner_id,latitude,longitude,market_value,status,encumbrance,created_at,location_url
c5d64edc-f227-4d8e-a731-2c01b765f051,HYD-059/C-C5D6,Hyderabad,Rangareddy,Madhapur,5.22,Industrial,Workshop,bf63502d-5134-47ad-8652-6e15c33425b7,17.446618,78.532879,21387000.0,disputed,Court Order,2026-08-20T15:25:51.562176,
ae6e7561-2d82-47df-a00f-3de4db387bfb,HYD-060/3-AE6E,Hyderabad,Shamshabad,Banjara Hills,5.64,Industrial,Workshop,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,17.390317,78.448719,23345000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.562230,
8f8f8683-c356-439c-afb9-e96f8f18c32a,PNE-001/Q-8F8F,Pune,Pune City,Hinjewadi,0.32,Residential,Row House,bf63502d-5134-47ad-8652-6e15c33425b7,18.694729,73.761862,3247000.0,clear,None,2026-08-20T15:25:51.562264,
e2723ecd-1c3e-4eff-bd85-42a38abefa33,PNE-002/B-E272,Pune,Haveli,Kothrud,0.74,Residential,Villa,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.449486,74.025514,6941000.0,clear,None,2026-08-20T15:25:51.562305,
840910a6-cad6-43f1-b8f9-2de330fa344c,PNE-003/1-8409,Pune,Shirur,Magarpatta,0.19,Residential,Villa,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,18.645717,73.971101,5068000.0,clear,None,2026-08-20T15:25:51.562347,
4241a005-907d-42d8-be0d-1b74595df7ec,PNE-004/3-4241,Pune,Khed,Hadapsar,0.19,Residential,Apartment,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.581094,73.738012,7575000.0,disputed,Court Order,2026-08-20T15:25:51.562383,
402b0021-9c08-4246-b117-4043acc2d36a,PNE-005/3-402B,Pune,Shirur,Aundh,0.46,Residential,Row House,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.420408,73.721632,6018000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.562426,
67a67d68-3658-4234-bf61-2f3a0513e543,PNE-006/1-67A6,Pune,Mulshi,Kalyani Nagar,0.14,Residential,Housing,bf63502d-5134-47ad-8652-6e15c33425b7,18.543629,73.715357,3076000.0,clear,None,2026-08-20T15:25:51.562460,
59d91c39-df31-4325-8c85-0602cb6317fe,PNE-007/1-59D9,Pune,Khed,Balewadi,0.13,Residential,Apartment,72a28988-7259-4102-9ae0-452ede3ba196,18.370994,73.890702,4189000.0,clear,None,2026-08-20T15:25:51.562494,
62fe48cc-d632-4227-b773-702453098457,PNE-008/B-62FE,Pune,Pune City,Kalyani Nagar,0.62,Residential,Villa,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,18.530884,74.006425,9307000.0,clear,None,2026-08-20T15:25:51.562534,
b59856a8-1631-41cd-a347-aa897bc49aba,PNE-009/C-B598,Pune,Pune City,Balewadi,0.41,Residential,Duplex,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.357318,73.790324,11393000.0,disputed,Court Order,2026-08-20T15:25:51.562567,
6fe62a22-1c1a-4270-9dc1-ffeed7135c6f,PNE-010/B-6FE6,Pune,Mulshi,Balewadi,0.09,Residential,Housing,bf63502d-5134-47ad-8652-6e15c33425b7,18.458386,73.993255,2240000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.562609,
6e7c53f4-5597-4004-ae05-bb8b8f426388,PNE-011/3-6E7C,Pune,Shirur,Balewadi,0.24,Residential,Duplex,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.515844,73.743637,4469000.0,clear,None,2026-08-20T15:25:51.562639,
399f2251-6c91-498e-b1ca-ea072680592c,PNE-012/3-399F,Pune,Haveli,Kondhwa,0.46,Residential,Villa,72a28988-7259-4102-9ae0-452ede3ba196,18.634929,74.007557,9807000.0,clear,None,2026-08-20T15:25:51.562671,
67475b38-e66f-4a1e-a007-8fa38e65b6a5,PNE-013/A-6747,Pune,Haveli,Magarpatta,0.43,Residential,Apartment,bf63502d-5134-47ad-8652-6e15c33425b7,18.615271,73.776859,12934000.0,clear,None,2026-08-20T15:25:51.562709,
006b553b-ec6c-4fad-8597-b617eaaf37cb,PNE-014/2-006B,Pune,Haveli,Wakad,0.51,Residential,Housing,09b9f80b-169e-4a15-9820-882165fe5129,18.564568,73.717278,22738000.0,disputed,Court Order,2026-08-20T15:25:51.562748,
2a7b52de-9fd9-4b17-a03d-2490b50495e5,PNE-015/A-2A7B,Pune,Mulshi,Magarpatta,0.17,Residential,Duplex,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.480719,73.768773,7447000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.562791,
fd7f2726-a648-4c17-b388-f8d0ee456277,PNE-016/3-FD7F,Pune,Haveli,Bavdhan,2.25,Commercial,Showroom,09b9f80b-169e-4a15-9820-882165fe5129,18.489478,73.725495,99914000.0,clear,None,2026-08-20T15:25:51.562825,
29ada793-8941-4935-9f0e-7e5ef52fb0d1,PNE-017/2-29AD,Pune,Shirur,Katraj,2.5,Commercial,Office,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.380345,73.736886,150906000.0,clear,None,2026-08-20T15:25:51.562865,
12d0377a-66a3-414e-afaf-b7a7c83a9a15,PNE-018/P-12D0,Pune,Shirur,Wakad,2.08,Commercial,Warehouse,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.599672,73.685378,148418000.0,clear,None,2026-08-20T15:25:51.562904,
8ca40821-0925-4a97-86ba-ac9d189026f0,PNE-019/A-8CA4,Pune,Khed,Kalyani Nagar,2.15,Commercial,Warehouse,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.387427,73.834086,18939000.0,disputed,Court Order,2026-08-20T15:25:51.562944,
601f797b-d6c3-42b8-9a30-a6ae89395ded,PNE-020/P-601F,Pune,Haveli,Kalyani Nagar,0.46,Commercial,Warehouse,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.342139,73.862517,20442000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.562986,
cf2f07e8-f4ad-4273-9322-e9a92be78719,PNE-021/2-CF2F,Pune,Haveli,Kondhwa,1.2,Commercial,Retail Shop,bf63502d-5134-47ad-8652-6e15c33425b7,18.660915,73.936985,26820000.0,clear,None,2026-08-20T15:25:51.563021,
525eae00-11e7-4055-9a6e-c6c21526f368,PNE-022/C-525E,Pune,Pune City,Katraj,0.33,Commercial,Office,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.390061,73.993944,17989000.0,clear,None,2026-08-20T15:25:51.563053,
3fd47787-2302-4097-bb44-08e8093f8e74,PNE-023/3-3FD4,Pune,Pune City,Magarpatta,1.73,Commercial,Mall,bf63502d-5134-47ad-8652-6e15c33425b7,18.661612,73.717892,13850000.0,clear,None,2026-08-20T15:25:51.563098,
4bb4d64c-ef04-458e-a5c1-0eebf43b7a9e,PNE-024/1-4BB4,Pune,Khed,Kothrud,1.85,Commercial,Showroom,72a28988-7259-4102-9ae0-452ede3ba196,18.627878,74.030593,131178000.0,disputed,Court Order,2026-08-20T15:25:51.563143,
33ebd051-4cb3-41c1-a279-bbb781fe233a,PNE-025/B-33EB,Pune,Haveli,Kondhwa,0.34,Commercial,Warehouse,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.41517,73.682116,11463000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.563182,
5325c75e-cedf-429a-a050-57bd5251183b,PNE-026/2-5325,Pune,Mulshi,Hadapsar,1.87,Commercial,Retail Shop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.530565,73.776502,112074000.0,clear,None,2026-08-20T15:25:51.563226,
2ab129f9-aa10-4b7d-aa58-17cd54a0f09d,PNE-027/A-2AB1,Pune,Pune City,Wakad,0.27,Commercial,Mall,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.345154,73.783913,18649000.0,clear,None,2026-08-20T15:25:51.563265,
bb89cf25-f61b-4ec5-8808-856cd88f1d17,PNE-028/B-BB89,Pune,Shirur,Kothrud,1.48,Commercial,Retail Shop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.583758,73.978064,60863000.0,clear,None,2026-08-20T15:25:51.563299,
e783d77a-9b7d-4c42-8133-137bda862f5c,PNE-029/A-E783,Pune,Haveli,Kothrud,1.74,Commercial,Mall,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.445938,73.964125,26050000.0,disputed,Court Order,2026-08-20T15:25:51.563339,
2b507a19-3c39-4abc-8d86-5fab788bfc99,PNE-030/P-2B50,Pune,Pune City,Wakad,2.33,Commercial,Showroom,72a28988-7259-4102-9ae0-452ede3ba196,18.418731,73.807732,167601000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.563376,
f2f1cf94-05f6-46f6-b79e-052b107c82d0,PNE-031/P-F2F1,Pune,Haveli,Katraj,10.51,Agricultural,Horticulture,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.677259,73.987201,36057000.0,clear,None,2026-08-20T15:25:51.563410,
ad5fbb5e-2f6e-4ccd-8572-4625907b3441,PNE-032/3-AD5F,Pune,Haveli,Hinjewadi,13.03,Agricultural,Orchard,bf63502d-5134-47ad-8652-6e15c33425b7,18.570617,73.951174,125738000.0,clear,None,2026-08-20T15:25:51.563443,
55905b40-7566-4eea-9428-28f643143899,PNE-033/2-5590,Pune,Mulshi,Aundh,11.98,Agricultural,Farming,72a28988-7259-4102-9ae0-452ede3ba196,18.66032,73.783442,20555000.0,clear,None,2026-08-20T15:25:51.563475,
be8a4282-6181-44c9-abee-071fc742e969,PNE-034/P-BE8A,Pune,Haveli,Magarpatta,2.28,Agricultural,Horticulture,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.460859,73.810086,7887000.0,disputed,Court Order,2026-08-20T15:25:51.563522,
529179ea-6205-41b0-877b-d881fb9a9696,PNE-035/A-5291,Pune,Haveli,Katraj,14.24,Agricultural,Horticulture,bf63502d-5134-47ad-8652-6e15c33425b7,18.393401,73.713883,129692000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.563558,
7d0c22cd-45ad-4b0e-98dd-ba1ef4881f98,PNE-036/2-7D0C,Pune,Shirur,Baner,8.19,Agricultural,Plantation,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.368276,73.828729,9866000.0,clear,None,2026-08-20T15:25:51.563602,
1a1ca494-3b78-4aeb-8c16-64a5e15b2ee1,PNE-037/3-1A1C,Pune,Mulshi,Wakad,11.47,Agricultural,Horticulture,bf63502d-5134-47ad-8652-6e15c33425b7,18.421352,73.843026,30157000.0,clear,None,2026-08-20T15:25:51.563639,
25beb305-2276-4de3-a947-87488901bebd,PNE-038/P-25BE,Pune,Pune City,Hinjewadi,11.6,Agricultural,Orchard,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.698138,73.947973,116220000.0,clear,None,2026-08-20T15:25:51.563670,
86774156-8cf4-43d6-97d7-5e6224c2c2ae,PNE-039/3-8677,Pune,Pune City,Viman Nagar,9.85,Agricultural,Farming,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.602979,74.032852,39185000.0,disputed,Court Order,2026-08-20T15:25:51.563706,
b7039d8d-9d6e-4514-b73e-f2577206abe5,PNE-040/A-B703,Pune,Khed,Kalyani Nagar,6.8,Agricultural,Grazing,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.667162,73.896922,51218000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.563740,
434b3400-8804-465a-9a8f-e28a11ab6a50,PNE-041/C-434B,Pune,Mulshi,Kondhwa,4.9,Agricultural,Orchard,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.377439,74.002754,41453000.0,clear,None,2026-08-20T15:25:51.563771,
30981bfe-cbf0-478d-b3f1-81e2d562540b,PNE-042/Q-3098,Pune,Haveli,Kondhwa,7.79,Agricultural,Plantation,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.690977,73.81147,69248000.0,clear,None,2026-08-20T15:25:51.563804,
6089633a-a0ce-4753-bfde-67679fe7b70e,PNE-043/Q-6089,Pune,Mulshi,Katraj,14.46,Agricultural,Plantation,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,18.439377,73.994731,65263000.0,clear,None,2026-08-20T15:25:51.563839,
3511e7b8-b177-400c-9759-143a5382ad61,PNE-044/A-3511,Pune,Haveli,Wakad,4.82,Agricultural,Horticulture,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.43887,73.78019,34163000.0,disputed,Court Order,2026-08-20T15:25:51.563881,
199b8ce1-237d-4048-829e-060a05e4cebc,PNE-045/2-199B,Pune,Shirur,Balewadi,2.67,Agricultural,Farming,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.553479,73.814336,2658000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.563918,
ea1a91fe-8918-4f91-a612-ab0190334a01,PNE-046/2-EA1A,Pune,Pune City,Hinjewadi,3.1,Industrial,Manufacturing,72a28988-7259-4102-9ae0-452ede3ba196,18.678329,73.93425,49782000.0,clear,None,2026-08-20T15:25:51.563959,
006d39c1-17d0-46c4-aa59-dcfd1ac06a81,PNE-047/2-006D,Pune,Khed,Bavdhan,6.38,Industrial,Factory,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,18.400959,73.773421,110914000.0,clear,None,2026-08-20T15:25:51.564000,
a567daa3-428a-49a8-ae8c-e58cfca99ac4,PNE-048/2-A567,Pune,Pune City,Baner,6.08,Industrial,Manufacturing,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.424804,73.957583,141592000.0,clear,None,2026-08-20T15:25:51.564033,
6085c9c1-ec0c-4172-8001-a35adbc42c20,PNE-049/C-6085,Pune,Pune City,Magarpatta,6.44,Industrial,Factory,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,18.451304,73.691463,117611000.0,disputed,Court Order,2026-08-20T15:25:51.564082,
5c9a3676-9b1e-4c09-b713-df14c5450f98,PNE-050/2-5C9A,Pune,Pune City,Bavdhan,1.11,Industrial,IT Park,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,18.524684,73.859611,22243000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.564114,
b9a12222-c09d-495f-838f-01a9200eaa4a,PNE-051/B-B9A1,Pune,Shirur,Hadapsar,1.21,Industrial,Manufacturing,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.481071,73.743955,6047000.0,clear,None,2026-08-20T15:25:51.564147,
a6513df4-fc5d-4ced-825c-f86659dcf8df,PNE-052/3-A651,Pune,Mulshi,Hinjewadi,1.79,Industrial,Factory,bf63502d-5134-47ad-8652-6e15c33425b7,18.469565,73.880309,64329000.0,clear,None,2026-08-20T15:25:51.564247,
de5a863e-a88e-496b-981b-b8cc85eecccc,PNE-053/2-DE5A,Pune,Haveli,Kondhwa,3.41,Industrial,Factory,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.572672,73.885463,96920000.0,clear,None,2026-08-20T15:25:51.564282,
2635a147-0744-4098-a036-bbc2cd6bcbbf,PNE-054/C-2635,Pune,Khed,Kondhwa,6.9,Industrial,Logistics,c0dc331c-861c-4bb1-99dc-69d39c226fe6,18.45785,74.01745,173981000.0,disputed,Court Order,2026-08-20T15:25:51.564317,
ca66042d-7fd5-4e07-a64a-4277fb3dc4cd,PNE-055/C-CA66,Pune,Khed,Kondhwa,7.99,Industrial,Logistics,9d9734a7-1703-4db3-82ad-825e8a41a5ea,18.585368,73.991716,266011000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.564781,
e9ddc541-5392-45fe-a07d-65ab58a3e99f,PNE-056/2-E9DD,Pune,Khed,Kothrud,2.56,Industrial,Logistics,bf63502d-5134-47ad-8652-6e15c33425b7,18.615475,73.768803,72614000.0,clear,None,2026-08-20T15:25:51.564906,
6ddbe27d-8b55-412e-a5d6-8033fb2e8013,PNE-057/C-6DDB,Pune,Pune City,Baner,2.3,Industrial,Logistics,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.529197,73.743127,81327000.0,clear,None,2026-08-20T15:25:51.564995,
a128a6ee-4f9c-4a87-9520-f82edf9aac5d,PNE-058/A-A128,Pune,Khed,Hadapsar,6.69,Industrial,IT Park,09b9f80b-169e-4a15-9820-882165fe5129,18.374832,73.748751,138754000.0,clear,None,2026-08-20T15:25:51.565090,
56ed8796-8376-40a5-a6cc-364ea86ab5ec,PNE-059/1-56ED,Pune,Mulshi,Kothrud,7.95,Industrial,Manufacturing,72a28988-7259-4102-9ae0-452ede3ba196,18.494519,74.015967,50756000.0,disputed,Court Order,2026-08-20T15:25:51.565201,
6e5de2fb-2a9f-4dd2-ae70-146a3e570299,PNE-060/3-6E5D,Pune,Haveli,Kothrud,1.6,Industrial,Manufacturing,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,18.547616,73.915467,56831000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.565311,
3816778e-c048-4d40-84f5-a0dcd6ba4942,KOL-001/3-3816,Kolkata,Salt Lake,New Town,0.34,Residential,Villa,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.71408,88.225012,10509000.0,clear,None,2026-08-20T15:25:51.565429,
e4468707-1cb0-4b58-9e8e-5a144de1245f,KOL-002/2-E446,Kolkata,Kolkata North,Howrah,0.46,Residential,Duplex,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.426334,88.331423,3789000.0,clear,None,2026-08-20T15:25:51.565543,
6bc76e53-bf93-4357-b06d-5d50165fb415,KOL-003/B-6BC7,Kolkata,Barasat,Alipore,0.46,Residential,Housing,72a28988-7259-4102-9ae0-452ede3ba196,22.639466,88.421727,15358000.0,clear,None,2026-08-20T15:25:51.565636,
3c221880-c208-4e3e-bc25-81cc7556d9e5,KOL-004/Q-3C22,Kolkata,Salt Lake,Behala,0.28,Residential,Villa,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,22.640523,88.501474,1680000.0,disputed,Court Order,2026-08-20T15:25:51.565731,
20e637d7-a07c-4284-a712-0621f36f4919,KOL-005/3-20E6,Kolkata,Kolkata South,Salt Lake,0.72,Residential,Row House,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.448919,88.403886,8629000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.565842,
4d799d33-bcda-455b-b2f7-4a5bd50b12c5,KOL-006/2-4D79,Kolkata,Salt Lake,Shibpur,0.23,Residential,Villa,9d9734a7-1703-4db3-82ad-825e8a41a5ea,22.449769,88.381131,5653000.0,clear,None,2026-08-20T15:25:51.566012,
816b2a65-274e-4a63-b12f-2fd16e844f12,KOL-007/1-816B,Kolkata,Kolkata North,Howrah,0.39,Residential,Housing,bf63502d-5134-47ad-8652-6e15c33425b7,22.626417,88.404343,2306000.0,clear,None,2026-08-20T15:25:51.566101,
10561d00-7c74-45ef-b051-7d7612702008,KOL-008/B-1056,Kolkata,Barasat,Barasat,0.45,Residential,Row House,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,22.553018,88.436978,5927000.0,clear,None,2026-08-20T15:25:51.566140,
10e0ffd1-7866-436a-8430-0757b30ca52d,KOL-009/A-10E0,Kolkata,Barasat,Rajarhat,0.3,Residential,Apartment,bf63502d-5134-47ad-8652-6e15c33425b7,22.651526,88.458543,10524000.0,disputed,Court Order,2026-08-20T15:25:51.566184,
9123168a-546c-4be9-8a30-960b00a09f0b,KOL-010/B-9123,Kolkata,Salt Lake,Jadavpur,0.15,Residential,Villa,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,22.539301,88.488352,2712000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.566222,
e8e3eef5-06fb-42c0-ae5d-181f82b9e158,KOL-011/2-E8E3,Kolkata,Kolkata North,Shibpur,0.72,Residential,Apartment,bf63502d-5134-47ad-8652-6e15c33425b7,22.503675,88.416519,23611000.0,clear,None,2026-08-20T15:25:51.566308,
f28c3990-ac26-4cad-a417-41ff9eab488e,KOL-012/A-F28C,Kolkata,Barasat,Alipore,0.66,Residential,Villa,09b9f80b-169e-4a15-9820-882165fe5129,22.426862,88.298529,17853000.0,clear,None,2026-08-20T15:25:51.566350,
110be680-6b7d-4ffb-97cc-22e72d6bd53f,KOL-013/1-110B,Kolkata,Barasat,Alipore,0.75,Residential,Villa,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,22.512651,88.461913,26165000.0,clear,None,2026-08-20T15:25:51.566385,
6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,KOL-014/2-6080,Kolkata,Howrah,Alipore,0.71,Residential,Apartment,bf63502d-5134-47ad-8652-6e15c33425b7,22.585073,88.50522,22984000.0,disputed,Court Order,2026-08-20T15:25:51.566424,
7eb04af3-d4e7-488a-ada3-cebd0472730e,KOL-015/2-7EB0,Kolkata,Kolkata North,Salt Lake,0.35,Residential,Housing,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,22.556523,88.370206,10762000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.566643,
690c90be-e9aa-44b3-ac03-49299bff0b6a,KOL-016/P-690C,Kolkata,Kolkata South,Salt Lake,2.03,Commercial,Office,09b9f80b-169e-4a15-9820-882165fe5129,22.522435,88.228453,76292000.0,clear,None,2026-08-20T15:25:51.566699,
f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,KOL-017/A-F9FE,Kolkata,Salt Lake,Alipore,1.67,Commercial,Showroom,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.708602,88.385811,68686000.0,clear,None,2026-08-20T15:25:51.566734,
db994610-feea-4bed-b239-c0e7c42a174d,KOL-018/C-DB99,Kolkata,Salt Lake,Alipore,2.21,Commercial,Warehouse,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,22.631499,88.455694,42879000.0,clear,None,2026-08-20T15:25:51.566780,
4886aba7-2ece-4cbc-b4c3-ad27ec576c13,KOL-019/B-4886,Kolkata,Barasat,Ballygunge,0.54,Commercial,Warehouse,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.656282,88.479806,26503000.0,disputed,Court Order,2026-08-20T15:25:51.566814,
5de2460b-63f0-4789-b0bf-b06c70d04253,KOL-020/1-5DE2,Kolkata,Barasat,Ballygunge,1.01,Commercial,Office,72a28988-7259-4102-9ae0-452ede3ba196,22.442041,88.362134,7627000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.566860,
1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,KOL-021/B-1FC8,Kolkata,Kolkata South,Park Street,1.69,Commercial,Office,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.569136,88.488523,43022000.0,clear,None,2026-08-20T15:25:51.566900,
b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,KOL-022/Q-B6C1,Kolkata,Kolkata North,Dum Dum,2.13,Commercial,Retail Shop,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.62006,88.477856,20948000.0,clear,None,2026-08-20T15:25:51.566936,
39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,KOL-023/B-39F1,Kolkata,Kolkata North,Shibpur,1.67,Commercial,Warehouse,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.686102,88.349,47804000.0,clear,None,2026-08-20T15:25:51.566975,
c85cbcac-6843-4e97-aa3d-dd125fd73bc9,KOL-024/C-C85C,Kolkata,Howrah,Howrah,0.44,Commercial,Retail Shop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.540651,88.381768,19678000.0,disputed,Court Order,2026-08-20T15:25:51.567089,
13a5f431-f7ab-455c-afcd-caa55310b356,KOL-025/3-13A5,Kolkata,Salt Lake,Park Street,2.32,Commercial,Office,9d9734a7-1703-4db3-82ad-825e8a41a5ea,22.568717,88.436117,126456000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.567158,
95c03bdb-f238-404b-a114-91b38806993a,KOL-026/3-95C0,Kolkata,Kolkata North,Shibpur,1.87,Commercial,Warehouse,09b9f80b-169e-4a15-9820-882165fe5129,22.598143,88.426024,27221000.0,clear,None,2026-08-20T15:25:51.567207,
4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,KOL-027/3-4D40,Kolkata,Salt Lake,Rajarhat,2.07,Commercial,Mall,09b9f80b-169e-4a15-9820-882165fe5129,22.458689,88.30203,78392000.0,clear,None,2026-08-20T15:25:51.567250,
84a60166-9525-4912-b048-db4eedad480d,KOL-028/2-84A6,Kolkata,Kolkata North,Barasat,1.6,Commercial,Mall,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.430498,88.492088,91153000.0,clear,None,2026-08-20T15:25:51.567287,
85957b2e-00cd-46b0-a48c-b9e1448ac5b8,KOL-029/Q-8595,Kolkata,Barasat,Park Street,1.56,Commercial,Showroom,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.517645,88.232958,80925000.0,disputed,Court Order,2026-08-20T15:25:51.567322,
3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,KOL-030/3-3C9A,Kolkata,Salt Lake,Tollygunge,0.96,Commercial,Retail Shop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,22.558842,88.229764,37686000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.567364,
d813a3e5-98d1-444f-8e59-fc823670eee2,KOL-031/C-D813,Kolkata,Howrah,Salt Lake,7.99,Agricultural,Orchard,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,22.453529,88.236516,27650000.0,clear,None,2026-08-20T15:25:51.567402,
4f9b6915-0c53-453e-bf23-753fb007ab3b,KOL-032/B-4F9B,Kolkata,Kolkata South,Dum Dum,6.41,Agricultural,Horticulture,09b9f80b-169e-4a15-9820-882165fe5129,22.577707,88.500507,10948000.0,clear,None,2026-08-20T15:25:51.567556,
acb9fe0c-2cf9-401d-9782-879e1e62c8d4,KOL-033/1-ACB9,Kolkata,Barasat,Behala,10.1,Agricultural,Grazing,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.530757,88.400449,79476000.0,clear,None,2026-08-20T15:25:51.567592,
a038c572-7d22-4d4f-b6e7-b9d8063c28fc,KOL-034/3-A038,Kolkata,Barasat,Dum Dum,10.93,Agricultural,Grazing,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,22.632513,88.336217,79545000.0,disputed,Court Order,2026-08-20T15:25:51.567634,
52b9c588-9fe3-4682-b74d-7061d89ba00b,KOL-035/1-52B9,Kolkata,Howrah,Shibpur,1.89,Agricultural,Farming,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,22.429536,88.455821,9057000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.567681,
60594bc6-c079-4522-86d2-6a5e73e5dbfb,KOL-036/2-6059,Kolkata,Howrah,Jadavpur,13.88,Agricultural,Horticulture,72a28988-7259-4102-9ae0-452ede3ba196,22.479976,88.246565,26336000.0,clear,None,2026-08-20T15:25:51.567714,
759f55b7-934e-464f-9c5f-c8e943b6f660,KOL-037/2-759F,Kolkata,Barasat,Shibpur,11.78,Agricultural,Farming,72a28988-7259-4102-9ae0-452ede3ba196,22.446991,88.281826,35926000.0,clear,None,2026-08-20T15:25:51.567749,
4484a79a-6e6c-4487-a4e3-43d40993bbc5,KOL-038/C-4484,Kolkata,Kolkata South,Salt Lake,9.08,Agricultural,Grazing,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,22.68711,88.469865,78932000.0,clear,None,2026-08-20T15:25:51.567786,
0c2de156-7fd1-44e0-a89f-ec2043d725bc,KOL-039/B-0C2D,Kolkata,Kolkata North,Behala,3.29,Agricultural,Farming,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,22.582685,88.469225,10798000.0,disputed,Court Order,2026-08-20T15:25:51.567830,
