id,parcel_id,year,market_value,govt_value,recorded_on
dd2a8cbe-cfb8-4246-81dd-24ab27a996b7,4d799d33-bcda-455b-b2f7-4a5bd50b12c5,2024,4978000.0,3288000.0,2026-08-20T15:25:51.566092
465f67be-8264-4b03-9b89-29c27b8a5a8a,4d799d33-bcda-455b-b2f7-4a5bd50b12c5,2025,5493000.0,3543000.0,2026-08-20T15:25:51.566094
c6417657-eba6-469d-8bec-beca14f3be7f,816b2a65-274e-4a63-b12f-2fd16e844f12,2020,1305000.0,898000.0,2026-08-20T15:25:51.566119
5b0253cd-9de9-417d-b570-cd48bb2604a7,816b2a65-274e-4a63-b12f-2fd16e844f12,2021,1419000.0,868000.0,2026-08-20T15:25:51.566121
55db5676-e04b-4bee-b4c2-8843af60670d,816b2a65-274e-4a63-b12f-2fd16e844f12,2022,1642000.0,1122000.0,2026-08-20T15:25:51.566123
df9d62a4-6f07-454d-854a-544fc31b03e5,816b2a65-274e-4a63-b12f-2fd16e844f12,2023,1869000.0,1226000.0,2026-08-20T15:25:51.566127
54660f1e-7488-42b7-8662-4471fa778d70,816b2a65-274e-4a63-b12f-2fd16e844f12,2024,1992000.0,1368000.0,2026-08-20T15:25:51.566129
b4de32f5-fbfd-4e9f-838c-6dbc7f28c951,816b2a65-274e-4a63-b12f-2fd16e844f12,2025,2254000.0,1605000.0,2026-08-20T15:25:51.566133
2170685e-cb3d-4c81-8acc-a8855639b8d8,10561d00-7c74-45ef-b051-7d7612702008,2020,3375000.0,2123000.0,2026-08-20T15:25:51.566166
7139286c-72ca-466d-9fb9-c4a0e0fc6bd3,10561d00-7c74-45ef-b051-7d7612702008,2021,3719000.0,2596000.0,2026-08-20T15:25:51.566169
7c4027a4-68e9-465c-b705-6d3af76e1a95,10561d00-7c74-45ef-b051-7d7612702008,2022,4287000.0,2883000.0,2026-08-20T15:25:51.566171
50de41e2-4096-4ef0-a0d5-0c2767c8f904,10561d00-7c74-45ef-b051-7d7612702008,2023,4734000.0,3287000.0,2026-08-20T15:25:51.566174
bd3ff37a-feb2-4c8e-b213-91b9d9a2a95d,10561d00-7c74-45ef-b051-7d7612702008,2024,5183000.0,3462000.0,2026-08-20T15:25:51.566176
59e83df2-6b0d-483f-ad49-53a908009d82,10561d00-7c74-45ef-b051-7d7612702008,2025,6055000.0,3843000.0,2026-08-20T15:25:51.566178
f1f98c33-ea94-4a83-aa17-d78647742ac6,10e0ffd1-7866-436a-8430-0757b30ca52d,2020,5621000.0,3570000.0,2026-08-20T15:25:51.566204
599abe82-0bc5-429d-8ea6-395e347e8aa2,10e0ffd1-7866-436a-8430-0757b30ca52d,2021,6257000.0,3977000.0,2026-08-20T15:25:51.566208
11396ae1-40e8-4621-a4ce-5d1ea9006b3b,10e0ffd1-7866-436a-8430-0757b30ca52d,2022,7288000.0,4902000.0,2026-08-20T15:25:51.566210
0cf60ea5-8a76-4473-8ca5-6073851c8963,10e0ffd1-7866-436a-8430-0757b30ca52d,2023,8198000.0,5794000.0,2026-08-20T15:25:51.566212
5225b079-8595-42dd-89f5-61423291c0ae,10e0ffd1-7866-436a-8430-0757b30ca52d,2024,9008000.0,6132000.0,2026-08-20T15:25:51.566214
a3705135-0a31-4fc3-b7a9-1ff6abfee5b0,10e0ffd1-7866-436a-8430-0757b30ca52d,2025,10418000.0,6652000.0,2026-08-20T15:25:51.566217
46241595-66e3-4463-8493-e44638884b3f,9123168a-546c-4be9-8a30-960b00a09f0b,2020,1776000.0,1116000.0,2026-08-20T15:25:51.566252
0f2400bd-731e-4b1c-a526-d6ca022eee28,9123168a-546c-4be9-8a30-960b00a09f0b,2021,1980000.0,1268000.0,2026-08-20T15:25:51.566285
d5a000b6-67df-4faf-bf77-9ba1a1318a7d,9123168a-546c-4be9-8a30-960b00a09f0b,2022,2090000.0,1410000.0,2026-08-20T15:25:51.566287
30a8d1c0-81be-4f7a-a664-511fdbd3bd52,9123168a-546c-4be9-8a30-960b00a09f0b,2023,2338000.0,1441000.0,2026-08-20T15:25:51.566289
cf07685a-1e24-4428-9364-832cf2cba234,9123168a-546c-4be9-8a30-960b00a09f0b,2024,2464000.0,1694000.0,2026-08-20T15:25:51.566292
2b31356a-da9c-4830-92a1-b45da037be17,9123168a-546c-4be9-8a30-960b00a09f0b,2025,2637000.0,1732000.0,2026-08-20T15:25:51.566295
00fead53-e234-4a77-a80f-aa0fec26ed8a,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2020,12396000.0,8477000.0,2026-08-20T15:25:51.566331
1c804f35-68a3-4fa1-9408-5282cd299523,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2021,13842000.0,9110000.0,2026-08-20T15:25:51.566334
fe0bcd69-3846-4478-9ded-f88980b59c24,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2022,15839000.0,10533000.0,2026-08-20T15:25:51.566337
b4673d02-4258-4fa3-9dcb-6862b395d178,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2023,17800000.0,12810000.0,2026-08-20T15:25:51.566339
27aa6422-bfe3-42b9-b0cc-15f224c569b4,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2024,20997000.0,13247000.0,2026-08-20T15:25:51.566342
e809f12c-0875-4db3-b20b-353b867e7900,e8e3eef5-06fb-42c0-ae5d-181f82b9e158,2025,24197000.0,15988000.0,2026-08-20T15:25:51.566344
36773571-f3fd-4ed9-bca4-5306e951c783,f28c3990-ac26-4cad-a417-41ff9eab488e,2020,9078000.0,6118000.0,2026-08-20T15:25:51.566366
d0f80b99-3ebd-4988-9049-85e85b31e611,f28c3990-ac26-4cad-a417-41ff9eab488e,2021,10634000.0,6814000.0,2026-08-20T15:25:51.566370
7c86a3e8-8dd1-479d-bf00-dd140cc28c5f,f28c3990-ac26-4cad-a417-41ff9eab488e,2022,11891000.0,7140000.0,2026-08-20T15:25:51.566373
45830519-458e-43c0-804d-6be8ba1396d1,f28c3990-ac26-4cad-a417-41ff9eab488e,2023,13401000.0,9142000.0,2026-08-20T15:25:51.566375
3d354807-0902-4112-8d5e-f52f0d9d8361,f28c3990-ac26-4cad-a417-41ff9eab488e,2024,15610000.0,10675000.0,2026-08-20T15:25:51.566378
c85f8a23-d09d-4fed-a55c-a1363300e059,f28c3990-ac26-4cad-a417-41ff9eab488e,2025,18302000.0,11340000.0,2026-08-20T15:25:51.566380
7c87e041-d4a6-4c43-8d13-91356cc3627c,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2020,14401000.0,9280000.0,2026-08-20T15:25:51.566407
5317c86f-aef9-4caa-81f8-887b19349de4,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2021,15981000.0,11022000.0,2026-08-20T15:25:51.566410
2b3c2022-ad04-4885-af19-4e3fd2a2d088,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2022,18319000.0,12171000.0,2026-08-20T15:25:51.566412
9cc471a8-6038-4bba-a944-1dadaeeaefeb,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2023,21025000.0,13299000.0,2026-08-20T15:25:51.566414
d5b4d8cf-1e1a-4750-8687-7e861d24e0f8,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2024,22537000.0,15360000.0,2026-08-20T15:25:51.566417
96270bd5-251f-4d71-ba60-5d4c2fe9c5ee,110be680-6b7d-4ffb-97cc-22e72d6bd53f,2025,26189000.0,17871000.0,2026-08-20T15:25:51.566419
ce78daca-cf8c-4579-9fa3-727a53f78279,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2020,13976000.0,8940000.0,2026-08-20T15:25:51.566440
625656f8-e4ad-4086-bde3-0f48766e27f4,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2021,15262000.0,10115000.0,2026-08-20T15:25:51.566442
61876f90-94fc-49b4-a9ba-a0f44fdaba94,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2022,16680000.0,10664000.0,2026-08-20T15:25:51.566622
b52fbe2c-7095-472e-a70e-7bd374338749,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2023,18926000.0,13373000.0,2026-08-20T15:25:51.566628
f4ab1fa0-66b2-4213-8f54-18277b3ff85a,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2024,20513000.0,14748000.0,2026-08-20T15:25:51.566631
91b142d7-64ea-430a-a67d-7be7648a4d6e,6080ed3e-8782-40d8-9ad3-f589ab6ed9c8,2025,22532000.0,14791000.0,2026-08-20T15:25:51.566633
b50b90d1-a683-4673-ac6b-8585a767e470,7eb04af3-d4e7-488a-ada3-cebd0472730e,2020,5906000.0,4125000.0,2026-08-20T15:25:51.566678
cac3ce95-16c7-462a-b15a-61d8d53f964a,7eb04af3-d4e7-488a-ada3-cebd0472730e,2021,6697000.0,4605000.0,2026-08-20T15:25:51.566682
14ed6dec-4e68-4c28-ab7e-b084d2206aec,7eb04af3-d4e7-488a-ada3-cebd0472730e,2022,7397000.0,5289000.0,2026-08-20T15:25:51.566684
ca748937-8330-4e5a-8ae0-3009f3fa3ac4,7eb04af3-d4e7-488a-ada3-cebd0472730e,2023,8352000.0,5057000.0,2026-08-20T15:25:51.566687
50145a76-e2f8-4c50-97db-da94ebe3253a,7eb04af3-d4e7-488a-ada3-cebd0472730e,2024,9576000.0,6676000.0,2026-08-20T15:25:51.566690
5a397e4e-86fa-43f8-b8df-f86ecfb2c6dd,7eb04af3-d4e7-488a-ada3-cebd0472730e,2025,10612000.0,7534000.0,2026-08-20T15:25:51.566692
4703a6d5-7241-4a19-b713-c83109c9a3e2,690c90be-e9aa-44b3-ac03-49299bff0b6a,2020,38189000.0,23415000.0,2026-08-20T15:25:51.566717
61f30a4e-94af-4879-8b0e-9443a56ea3cb,690c90be-e9aa-44b3-ac03-49299bff0b6a,2021,43381000.0,29201000.0,2026-08-20T15:25:51.566719
aa3847dc-a3b3-47f2-a5d6-d42b1a288c6d,690c90be-e9aa-44b3-ac03-49299bff0b6a,2022,50348000.0,32014000.0,2026-08-20T15:25:51.566721
547ecaf6-ef98-42b1-b7e6-0de083e1c257,690c90be-e9aa-44b3-ac03-49299bff0b6a,2023,59204000.0,38819000.0,2026-08-20T15:25:51.566724
5bf0fec9-7935-4e7c-ac23-3fe25b18f791,690c90be-e9aa-44b3-ac03-49299bff0b6a,2024,65805000.0,45564000.0,2026-08-20T15:25:51.566726
42925898-8410-486e-82e1-8cffc882c50f,690c90be-e9aa-44b3-ac03-49299bff0b6a,2025,77445000.0,51041000.0,2026-08-20T15:25:51.566728
14d15912-fdf5-4c9f-afc3-a8052e09d2b7,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2020,40190000.0,27054000.0,2026-08-20T15:25:51.566760
553c767d-fec1-40dd-90ac-bc7cbd670203,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2021,46048000.0,28257000.0,2026-08-20T15:25:51.566763
4a34dd3d-6470-49bd-b3b6-ff736b9cc068,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2022,49298000.0,32616000.0,2026-08-20T15:25:51.566765
1c4141e4-8a0d-4d38-8f5d-ce15f6e8bbe8,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2023,55238000.0,34915000.0,2026-08-20T15:25:51.566767
d153760a-d6db-4ee9-8ccc-884cd09e67cd,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2024,63249000.0,41916000.0,2026-08-20T15:25:51.566771
b83355ed-9a1c-4004-98f6-20a1ba285957,f9fe3b09-7d14-48e1-b720-9cd97ec7b29f,2025,67281000.0,40398000.0,2026-08-20T15:25:51.566773
1ad21d0b-9aa6-4402-b096-84121437a8ad,db994610-feea-4bed-b239-c0e7c42a174d,2020,22396000.0,15318000.0,2026-08-20T15:25:51.566796
4eaa6e8c-4f17-4742-8afd-5733afd0fd4a,db994610-feea-4bed-b239-c0e7c42a174d,2021,25394000.0,15790000.0,2026-08-20T15:25:51.566798
c8b97b51-e66b-4ecf-9bbd-f7968633b599,db994610-feea-4bed-b239-c0e7c42a174d,2022,29257000.0,19862000.0,2026-08-20T15:25:51.566802
b85647c7-2bf2-42c0-b7e9-2f327c2d8e91,db994610-feea-4bed-b239-c0e7c42a174d,2023,33396000.0,22768000.0,2026-08-20T15:25:51.566804
7f446dd0-6283-434a-8587-48fdd9434774,db994610-feea-4bed-b239-c0e7c42a174d,2024,37391000.0,26840000.0,2026-08-20T15:25:51.566807
878ec32a-9721-493a-b0b1-f745dec08fe5,db994610-feea-4bed-b239-c0e7c42a174d,2025,42955000.0,30379000.0,2026-08-20T15:25:51.566809
89f533c7-ff6a-4e7e-a971-e43222fd2531,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2020,16529000.0,11161000.0,2026-08-20T15:25:51.566843
68db4d62-ba0d-48c5-95fd-e16434b043f9,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2021,18318000.0,12082000.0,2026-08-20T15:25:51.566846
036752fa-a852-4006-9d53-61228772cdc8,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2022,19915000.0,13367000.0,2026-08-20T15:25:51.566849
ae18a146-7067-416f-a3ac-ad7a98b680d8,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2023,21510000.0,15019000.0,2026-08-20T15:25:51.566851
e61464ef-b666-4e36-97c7-29a6cb2fc1c8,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2024,24715000.0,16433000.0,2026-08-20T15:25:51.566853
ee9dc638-5766-4203-aaab-a3d96b654f0f,4886aba7-2ece-4cbc-b4c3-ad27ec576c13,2025,26798000.0,18790000.0,2026-08-20T15:25:51.566855
6255fa7c-dcc9-497c-94b2-4e561beb727e,5de2460b-63f0-4789-b0bf-b06c70d04253,2020,4112000.0,2779000.0,2026-08-20T15:25:51.566881
5d8ad901-4bda-4329-8216-0a6c8ca11659,5de2460b-63f0-4789-b0bf-b06c70d04253,2021,4584000.0,2799000.0,2026-08-20T15:25:51.566883
6978986b-449a-4d26-85c3-3e9171ccf32b,5de2460b-63f0-4789-b0bf-b06c70d04253,2022,5364000.0,3570000.0,2026-08-20T15:25:51.566886
f4a5c5a6-433c-425f-a20d-f61046a68aaf,5de2460b-63f0-4789-b0bf-b06c70d04253,2023,5819000.0,3887000.0,2026-08-20T15:25:51.566888
0db485bb-f9b7-4a6d-9357-9ff4066ec77a,5de2460b-63f0-4789-b0bf-b06c70d04253,2024,6849000.0,4539000.0,2026-08-20T15:25:51.566890
1c67f0e6-b37c-4b48-919e-04696056c6fe,5de2460b-63f0-4789-b0bf-b06c70d04253,2025,7575000.0,5141000.0,2026-08-20T15:25:51.566894
eb8108a2-9a76-44cf-a4ae-33fe31e7f6a2,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2020,23005000.0,15158000.0,2026-08-20T15:25:51.566916
2451756e-f4cc-4a5a-b859-b0da80261343,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2021,26594000.0,17916000.0,2026-08-20T15:25:51.566918
53fe5b10-a7e2-4adc-965c-cef85c4ec377,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2022,30700000.0,21304000.0,2026-08-20T15:25:51.566922
06556758-0126-4acd-9d34-502dbd104600,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2023,34607000.0,24903000.0,2026-08-20T15:25:51.566924
c44abb7d-531f-433c-ae4a-abe2e1343921,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2024,37463000.0,24071000.0,2026-08-20T15:25:51.566926
9598be13-f3f4-4c07-a059-d31aa7a3a6fb,1fc8d009-b8c9-47db-ab6a-6fccdc5fea9d,2025,42883000.0,29848000.0,2026-08-20T15:25:51.566930
f571c194-4d0c-4778-bc69-6a75c6aaf3f0,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2020,10691000.0,7315000.0,2026-08-20T15:25:51.566958
b3b7c6e9-9425-4588-9a16-b6b5cc2a7a53,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2021,12326000.0,8780000.0,2026-08-20T15:25:51.566960
bd7f6ea1-4f73-4711-bc58-31477c5da669,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2022,14314000.0,9951000.0,2026-08-20T15:25:51.566962
c0a6379e-fe38-4527-981b-3f5f867963c2,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2023,16284000.0,10158000.0,2026-08-20T15:25:51.566965
41944fd7-2553-476c-94f1-09cd964f91b9,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2024,18317000.0,11966000.0,2026-08-20T15:25:51.566967
5a8f73a5-456e-43c4-80e1-d1173d660677,b6c1b5aa-c86a-4af6-baf4-a70fb73231b3,2025,20727000.0,14302000.0,2026-08-20T15:25:51.566969
16ab0305-e79b-41a6-a82d-b37d0d14d799,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2020,29838000.0,20098000.0,2026-08-20T15:25:51.567051
ff0999d2-334e-4cf0-abb1-ce6b68653a70,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2021,32076000.0,22165000.0,2026-08-20T15:25:51.567059
6a4c255f-e469-4356-a2a3-ad4d862871e6,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2022,35486000.0,22179000.0,2026-08-20T15:25:51.567063
8df67b89-5cad-45c8-ba7b-a46a02e0934b,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2023,38286000.0,25647000.0,2026-08-20T15:25:51.567065
dc403c91-e00c-4737-b187-274990819be5,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2024,43274000.0,28317000.0,2026-08-20T15:25:51.567068
c4965a25-e3f2-40eb-af21-900f5efadb69,39f1c392-586a-4ebb-8e1d-85a9f2f1fe3f,2025,49000000.0,32936000.0,2026-08-20T15:25:51.567071
47ba622c-bda2-455d-9de2-806642a8c017,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2020,10747000.0,7200000.0,2026-08-20T15:25:51.567134
43277329-1a42-4822-ab04-52ce5d0ae116,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2021,12323000.0,7429000.0,2026-08-20T15:25:51.567137
43b995d6-0ff0-4d74-a216-c8c99b640a93,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2022,13643000.0,8525000.0,2026-08-20T15:25:51.567140
b28ec29c-5116-4eca-8fcb-94a622385c63,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2023,15242000.0,9848000.0,2026-08-20T15:25:51.567144
5bdbda68-fe15-4e0a-b5c8-58611f07fc0c,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2024,17398000.0,10970000.0,2026-08-20T15:25:51.567147
bc6a032c-983c-4f53-b729-975f2eb7d036,c85cbcac-6843-4e97-aa3d-dd125fd73bc9,2025,19296000.0,11861000.0,2026-08-20T15:25:51.567150
9b346b89-74d5-440b-b881-2a88a229c47f,13a5f431-f7ab-455c-afcd-caa55310b356,2020,74245000.0,53423000.0,2026-08-20T15:25:51.567187
45d48bea-7568-4f24-8a94-b3a0a8ed091b,13a5f431-f7ab-455c-afcd-caa55310b356,2021,84982000.0,58321000.0,2026-08-20T15:25:51.567190
2f72c09f-7056-445e-aba5-ae0381624c13,13a5f431-f7ab-455c-afcd-caa55310b356,2022,91374000.0,59266000.0,2026-08-20T15:25:51.567193
4d5b44b5-dc3e-4780-ac36-3ad439bdb11b,13a5f431-f7ab-455c-afcd-caa55310b356,2023,104402000.0,75131000.0,2026-08-20T15:25:51.567196
b6b477ff-0a08-48e3-935e-ce1864e3c8d2,13a5f431-f7ab-455c-afcd-caa55310b356,2024,117570000.0,81415000.0,2026-08-20T15:25:51.567198
16c959f9-da1c-4c73-a431-18ed4cd31ff2,13a5f431-f7ab-455c-afcd-caa55310b356,2025,122880000.0,75963000.0,2026-08-20T15:25:51.567201
76224d19-1986-4f55-a65e-2000b55d86c0,95c03bdb-f238-404b-a114-91b38806993a,2020,15217000.0,10773000.0,2026-08-20T15:25:51.567232
5d2c5b16-e941-443c-97ef-89a6445eacbe,95c03bdb-f238-404b-a114-91b38806993a,2021,17176000.0,11208000.0,2026-08-20T15:25:51.567235
0aaedb49-75d5-4937-93f6-763cc554905e,95c03bdb-f238-404b-a114-91b38806993a,2022,19438000.0,12178000.0,2026-08-20T15:25:51.567237
fee91db5-2cca-4b5e-88f2-2224b2f02919,95c03bdb-f238-404b-a114-91b38806993a,2023,21711000.0,13960000.0,2026-08-20T15:25:51.567240
dc3b12ee-38d2-4b9f-8c95-ac91e5b82788,95c03bdb-f238-404b-a114-91b38806993a,2024,24720000.0,15110000.0,2026-08-20T15:25:51.567242
8351e3d7-e0bf-4725-8cc1-e6f410b8be6a,95c03bdb-f238-404b-a114-91b38806993a,2025,27816000.0,18740000.0,2026-08-20T15:25:51.567244
aae99d4e-8994-40dc-a055-63d068abffb2,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2020,54800000.0,37815000.0,2026-08-20T15:25:51.567267
8ac68610-2cfa-43e8-830e-aa32dc97cd8f,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2021,59457000.0,40261000.0,2026-08-20T15:25:51.567269
300eb80d-3429-444d-9529-b88d6c1d52ec,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2022,64535000.0,43629000.0,2026-08-20T15:25:51.567273
27c3b340-b418-4675-ae30-70632963cfd0,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2023,67209000.0,46438000.0,2026-08-20T15:25:51.567277
f65c5da9-6508-4398-a534-20f56825c53e,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2024,73511000.0,48393000.0,2026-08-20T15:25:51.567279
016c9098-daea-4ccc-a4ad-5d4bc7ab2f6a,4d40b9b9-8914-4ea1-9a2b-98d16fe61e2a,2025,78104000.0,54837000.0,2026-08-20T15:25:51.567282
9a04a2c4-7454-41f8-8f6f-68faccb00655,84a60166-9525-4912-b048-db4eedad480d,2020,50740000.0,30846000.0,2026-08-20T15:25:51.567305
5cf52138-e82a-4852-b744-0986ff9899a7,84a60166-9525-4912-b048-db4eedad480d,2021,57250000.0,36246000.0,2026-08-20T15:25:51.567308
76baa3eb-133f-4ab5-acba-cb98f3b61b21,84a60166-9525-4912-b048-db4eedad480d,2022,63982000.0,43731000.0,2026-08-20T15:25:51.567310
922706f8-7105-4744-87ef-61b5d4c08bc0,84a60166-9525-4912-b048-db4eedad480d,2023,70795000.0,46573000.0,2026-08-20T15:25:51.567312
098f8f23-397a-44d5-9fad-63e668cf61a2,84a60166-9525-4912-b048-db4eedad480d,2024,81026000.0,50541000.0,2026-08-20T15:25:51.567315
21341e47-05e4-4b7a-9771-e213d4467697,84a60166-9525-4912-b048-db4eedad480d,2025,90374000.0,55466000.0,2026-08-20T15:25:51.567317
437e7739-33be-40ec-bf7b-76a14270bcf1,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2020,54297000.0,34069000.0,2026-08-20T15:25:51.567345
340f611b-9826-4240-861c-4bfa1da4d4db,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2021,59999000.0,38970000.0,2026-08-20T15:25:51.567348
481928f6-8f1b-4eed-a3ae-a71286af91b0,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2022,65223000.0,46532000.0,2026-08-20T15:25:51.567351
2152fac9-7b78-431d-8d6e-b67894dda064,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2023,67690000.0,47100000.0,2026-08-20T15:25:51.567353
96c78aaf-b998-414b-8f0b-e8b53aa71323,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2024,73210000.0,47933000.0,2026-08-20T15:25:51.567356
87d5f74c-e493-484d-aca7-0c0f1fab49d0,85957b2e-00cd-46b0-a48c-b9e1448ac5b8,2025,78717000.0,53572000.0,2026-08-20T15:25:51.567358
2fa1111f-c2b9-4d08-96e1-bbd4fc3c5a51,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2020,25089000.0,17686000.0,2026-08-20T15:25:51.567381
4e918974-8159-4718-acbe-3827c6067613,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2021,27992000.0,19118000.0,2026-08-20T15:25:51.567384
31c283d2-5b95-4e2e-a634-950bd9493e36,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2022,29229000.0,19976000.0,2026-08-20T15:25:51.567387
e57e8bed-1b89-4885-92d4-9c6f8cff74c5,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2023,32361000.0,22972000.0,2026-08-20T15:25:51.567389
082ebf51-1732-4ff5-9fd5-b46397b7f8ae,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2024,33986000.0,21567000.0,2026-08-20T15:25:51.567393
0e5238f2-19f5-44fc-8949-5a435001fd4d,3c9a2a22-86d0-4d21-bf5f-bd836e41a53d,2025,36772000.0,23340000.0,2026-08-20T15:25:51.567396
2364c6f9-3e52-4f51-aee2-0f21cd946783,d813a3e5-98d1-444f-8e59-fc823670eee2,2020,15048000.0,9711000.0,2026-08-20T15:25:51.567419
b35f2fec-0142-4105-8f4d-b8a663861d22,d813a3e5-98d1-444f-8e59-fc823670eee2,2021,17535000.0,10722000.0,2026-08-20T15:25:51.567422
8338f9ae-7109-4dfc-82d9-98de8a34ae51,d813a3e5-98d1-444f-8e59-fc823670eee2,2022,19705000.0,13275000.0,2026-08-20T15:25:51.567424
3e3718ca-7755-4a07-acf4-e2a775f0b908,d813a3e5-98d1-444f-8e59-fc823670eee2,2023,21321000.0,12986000.0,2026-08-20T15:25:51.567539
766245c5-9cf9-44b9-96f6-52d1feb00bfb,d813a3e5-98d1-444f-8e59-fc823670eee2,2024,24999000.0,15767000.0,2026-08-20T15:25:51.567542
260d09fa-e083-4e00-b9a7-c12cd2c32906,d813a3e5-98d1-444f-8e59-fc823670eee2,2025,27329000.0,17131000.0,2026-08-20T15:25:51.567550
729d4e36-3afd-4094-9e27-081b0b9faa56,4f9b6915-0c53-453e-bf23-753fb007ab3b,2020,7085000.0,4616000.0,2026-08-20T15:25:51.567575
d329a14c-adc3-4f2c-a61a-dffbbba90819,4f9b6915-0c53-453e-bf23-753fb007ab3b,2021,7617000.0,5252000.0,2026-08-20T15:25:51.567577
33b6807f-a9ca-4c86-a9ba-cdb37ebce6fc,4f9b6915-0c53-453e-bf23-753fb007ab3b,2022,8545000.0,5725000.0,2026-08-20T15:25:51.567579
3522ae56-59dd-484e-8902-4f1c216bb2d9,4f9b6915-0c53-453e-bf23-753fb007ab3b,2023,9117000.0,5949000.0,2026-08-20T15:25:51.567582
6f30fdd4-6b59-4f33-b0f6-7c448c6aff5e,4f9b6915-0c53-453e-bf23-753fb007ab3b,2024,10006000.0,6808000.0,2026-08-20T15:25:51.567585
954cc330-06fa-4b17-9b2c-b863fb71483f,4f9b6915-0c53-453e-bf23-753fb007ab3b,2025,11030000.0,7766000.0,2026-08-20T15:25:51.567587
06238ff9-f0b1-417d-97a2-399069cb1667,acb9fe0c-2cf9-401d-9782-879e1e62c8d4,2020,42306000.0,26649000.0,2026-08-20T15:25:51.567614
4ff49a79-1975-4b1c-9e53-85721c545c94,acb9fe0c-2cf9-401d-9782-879e1e62c8d4,2021,49306000.0,33713000.0,2026-08-20T15:25:51.567616
5aab4588-fc4c-46af-827e-093680331676,acb9fe0c-2cf9-401d-9782-879e1e62c8d4,2022,53581000.0,37795000.0,2026-08-20T15:25:51.567619
d8350a95-d6c8-4363-8d38-6c1fe4f9d27a,acb9fe0c-2cf9-401d-9782-879e1e62c8d4,2023,62985000.0,44964000.0,2026-08-20T15:25:51.567621
4080c389-4a8b-47ec-9dbf-e3ff94030b02,acb9fe0c-2cf9-401d-9782-879e1e62c8d4,2024,71954000.0,46573000.0,2026-08-20T15:25:51.567623
